source,market,symbol,interval,kline_open_ts,kline_close_ts,fetch_ts,human_open_time,human_open_time_local,open,high,low,close,volume
legacy,crypto,BTC/USDT,4h,1503172800,1503187200,1503172800,2017-08-19T20:00:00+00:00,2017-08-20T04:00:00+08:00,4088.71,4149.99,4051.47,4139.98,9.35056
legacy,crypto,BTC/USDT,4h,1503187200,1503201600,1503187200,2017-08-20T00:00:00+00:00,2017-08-20T08:00:00+08:00,4120.98,4139.98,4044.0,4094.62,6.611283
legacy,crypto,BTC/USDT,4h,1503201600,1503216000,1503201600,2017-08-20T04:00:00+00:00,2017-08-20T12:00:00+08:00,4094.62,4156.56,4081.19,4155.87,28.60391
legacy,crypto,BTC/USDT,4h,1503216000,1503230400,1503216000,2017-08-20T08:00:00+00:00,2017-08-20T16:00:00+08:00,4155.87,4211.08,4032.62,4106.53,36.019943
legacy,crypto,BTC/USDT,4h,1503230400,1503244800,1503230400,2017-08-20T12:00:00+00:00,2017-08-20T20:00:00+08:00,4106.53,4125.43,4063.35,4125.0,29.113266
legacy,crypto,BTC/USDT,4h,1503244800,1503259200,1503244800,2017-08-20T16:00:00+00:00,2017-08-21T00:00:00+08:00,4125.0,4185.94,4091.59,4164.6,169.995517
legacy,crypto,BTC/USDT,4h,1503259200,1503273600,1503259200,2017-08-20T20:00:00+00:00,2017-08-21T04:00:00+08:00,4161.59,4171.62,4069.13,4086.29,196.739103
legacy,crypto,BTC/USDT,4h,1503273600,1503288000,1503273600,2017-08-21T00:00:00+00:00,2017-08-21T08:00:00+08:00,4069.13,4119.62,4039.0,4084.76,220.838143
legacy,crypto,BTC/USDT,4h,1503288000,1503302400,1503288000,2017-08-21T04:00:00+00:00,2017-08-21T12:00:00+08:00,4079.26,4104.68,3953.4,4043.63,222.575129
legacy,crypto,BTC/USDT,4h,1503302400,1503316800,1503302400,2017-08-21T08:00:00+00:00,2017-08-21T16:00:00+08:00,4043.63,4088.12,4000.01,4023.11,78.878314
legacy,crypto,BTC/USDT,4h,1503316800,1503331200,1503316800,2017-08-21T12:00:00+00:00,2017-08-21T20:00:00+08:00,4023.11,4023.11,3911.79,4022.0,43.762796
legacy,crypto,BTC/USDT,4h,1503331200,1503345600,1503331200,2017-08-21T16:00:00+00:00,2017-08-22T00:00:00+08:00,4005.99,4042.11,3918.8,4027.05,24.46693
legacy,crypto,BTC/USDT,4h,1503345600,1503360000,1503345600,2017-08-21T20:00:00+00:00,2017-08-22T04:00:00+08:00,4027.05,4070.49,3950.0,4016.0,101.221748
legacy,crypto,BTC/USDT,4h,1503360000,1503374400,1503360000,2017-08-22T00:00:00+00:00,2017-08-22T08:00:00+08:00,4016.0,4016.0,3688.97,3862.39,114.685346
legacy,crypto,BTC/USDT,4h,1503374400,1503388800,1503374400,2017-08-22T04:00:00+00:00,2017-08-22T12:00:00+08:00,3863.0,3868.57,3400.0,3798.08,167.221519
legacy,crypto,BTC/USDT,4h,1503388800,1503403200,1503388800,2017-08-22T08:00:00+00:00,2017-08-22T16:00:00+08:00,3798.08,3920.31,3750.08,3866.48,221.731236
legacy,crypto,BTC/USDT,4h,1503403200,1503417600,1503403200,2017-08-22T12:00:00+00:00,2017-08-22T20:00:00+08:00,3866.48,3990.12,3786.81,3858.23,179.358421
legacy,crypto,BTC/USDT,4h,1503417600,1503432000,1503417600,2017-08-22T16:00:00+00:00,2017-08-23T00:00:00+08:00,3858.23,4104.82,3853.47,3984.24,159.535655
legacy,crypto,BTC/USDT,4h,1503432000,1503446400,1503432000,2017-08-22T20:00:00+00:00,2017-08-23T04:00:00+08:00,3984.5,4061.54,3944.03,4040.0,124.152681
legacy,crypto,BTC/USDT,4h,1503446400,1503460800,1503446400,2017-08-23T00:00:00+00:00,2017-08-23T08:00:00+08:00,4040.0,4127.99,4013.89,4100.41,159.658384
legacy,crypto,BTC/USDT,4h,1503460800,1503475200,1503460800,2017-08-23T04:00:00+00:00,2017-08-23T12:00:00+08:00,4084.54,4115.87,4035.32,4074.88,141.839603
legacy,crypto,BTC/USDT,4h,1503475200,1503489600,1503475200,2017-08-23T08:00:00+00:00,2017-08-23T16:00:00+08:00,4081.63,4242.32,4057.0,4237.99,135.024022
legacy,crypto,BTC/USDT,4h,1503489600,1503504000,1503489600,2017-08-23T12:00:00+00:00,2017-08-23T20:00:00+08:00,4205.98,4265.8,4150.65,4197.05,237.360569
legacy,crypto,BTC/USDT,4h,1503504000,1503518400,1503504000,2017-08-23T16:00:00+00:00,2017-08-24T00:00:00+08:00,4226.94,4259.58,4103.51,4117.07,174.637585
legacy,crypto,BTC/USDT,4h,1503518400,1503532800,1503518400,2017-08-23T20:00:00+00:00,2017-08-24T04:00:00+08:00,4136.48,4178.65,4069.8,4114.01,152.616402
legacy,crypto,BTC/USDT,4h,1503532800,1503547200,1503532800,2017-08-24T00:00:00+00:00,2017-08-24T08:00:00+08:00,4147.0,4204.55,4085.01,4113.58,123.52015
legacy,crypto,BTC/USDT,4h,1503547200,1503561600,1503547200,2017-08-24T04:00:00+00:00,2017-08-24T12:00:00+08:00,4113.58,4177.64,4090.39,4153.32,123.17946
legacy,crypto,BTC/USDT,4h,1503561600,1503576000,1503561600,2017-08-24T08:00:00+00:00,2017-08-24T16:00:00+08:00,4153.8,4250.94,4150.0,4202.0,171.486488
legacy,crypto,BTC/USDT,4h,1503576000,1503590400,1503576000,2017-08-24T12:00:00+00:00,2017-08-24T20:00:00+08:00,4211.78,4250.9,4136.33,4222.0,146.997342
legacy,crypto,BTC/USDT,4h,1503590400,1503604800,1503590400,2017-08-24T16:00:00+00:00,2017-08-25T00:00:00+08:00,4223.06,4250.77,4178.22,4216.07,111.579358
legacy,crypto,BTC/USDT,4h,1503604800,1503619200,1503604800,2017-08-24T20:00:00+00:00,2017-08-25T04:00:00+08:00,4216.1,4371.68,4193.17,4316.01,110.655955
legacy,crypto,BTC/USDT,4h,1503619200,1503633600,1503619200,2017-08-25T00:00:00+00:00,2017-08-25T08:00:00+08:00,4316.01,4370.0,4295.75,4312.69,141.104526
legacy,crypto,BTC/USDT,4h,1503633600,1503648000,1503633600,2017-08-25T04:00:00+00:00,2017-08-25T12:00:00+08:00,4312.69,4362.0,4267.5,4329.0,101.509543
legacy,crypto,BTC/USDT,4h,1503648000,1503662400,1503648000,2017-08-25T08:00:00+00:00,2017-08-25T16:00:00+08:00,4317.81,4361.28,4298.74,4361.27,74.43306
legacy,crypto,BTC/USDT,4h,1503662400,1503676800,1503662400,2017-08-25T12:00:00+00:00,2017-08-25T20:00:00+08:00,4361.27,4422.29,4261.13,4394.36,164.206656
legacy,crypto,BTC/USDT,4h,1503676800,1503691200,1503676800,2017-08-25T16:00:00+00:00,2017-08-26T00:00:00+08:00,4394.36,4453.91,4284.11,4307.17,52.39933
legacy,crypto,BTC/USDT,4h,1503691200,1503705600,1503691200,2017-08-25T20:00:00+00:00,2017-08-26T04:00:00+08:00,4326.0,4365.0,4247.48,4280.68,39.959625
legacy,crypto,BTC/USDT,4h,1503705600,1503720000,1503705600,2017-08-26T00:00:00+00:00,2017-08-26T08:00:00+08:00,4280.71,4315.0,4228.99,4297.94,41.638568
legacy,crypto,BTC/USDT,4h,1503720000,1503734400,1503720000,2017-08-26T04:00:00+00:00,2017-08-26T12:00:00+08:00,4297.94,4319.7,4252.44,4319.7,28.707288
legacy,crypto,BTC/USDT,4h,1503734400,1503748800,1503734400,2017-08-26T08:00:00+00:00,2017-08-26T16:00:00+08:00,4319.7,4319.7,4260.88,4288.72,36.153081
legacy,crypto,BTC/USDT,4h,1503748800,1503763200,1503748800,2017-08-26T12:00:00+00:00,2017-08-26T20:00:00+08:00,4288.72,4306.74,4221.14,4275.0,34.654984
legacy,crypto,BTC/USDT,4h,1503763200,1503777600,1503763200,2017-08-26T16:00:00+00:00,2017-08-27T00:00:00+08:00,4275.0,4351.32,4212.41,4293.52,47.431108
legacy,crypto,BTC/USDT,4h,1503777600,1503792000,1503777600,2017-08-26T20:00:00+00:00,2017-08-27T04:00:00+08:00,4293.52,4367.0,4279.0,4337.44,39.523039
legacy,crypto,BTC/USDT,4h,1503792000,1503806400,1503792000,2017-08-27T00:00:00+00:00,2017-08-27T08:00:00+08:00,4332.51,4400.0,4314.91,4314.91,62.980388
legacy,crypto,BTC/USDT,4h,1503806400,1503820800,1503806400,2017-08-27T04:00:00+00:00,2017-08-27T12:00:00+08:00,4329.19,4370.85,4293.42,4313.84,47.478199
legacy,crypto,BTC/USDT,4h,1503820800,1503835200,1503820800,2017-08-27T08:00:00+00:00,2017-08-27T16:00:00+08:00,4331.29,4352.34,4285.56,4323.37,57.138682
legacy,crypto,BTC/USDT,4h,1503835200,1503849600,1503835200,2017-08-27T12:00:00+00:00,2017-08-27T20:00:00+08:00,4340.0,4340.0,4285.54,4325.0,35.277424
legacy,crypto,BTC/USDT,4h,1503849600,1503864000,1503849600,2017-08-27T16:00:00+00:00,2017-08-28T00:00:00+08:00,4290.01,4386.78,4290.01,4368.41,72.11126
legacy,crypto,BTC/USDT,4h,1503864000,1503878400,1503864000,2017-08-27T20:00:00+00:00,2017-08-28T04:00:00+08:00,4336.12,4386.79,4309.6,4310.01,75.706632
legacy,crypto,BTC/USDT,4h,1503878400,1503892800,1503878400,2017-08-28T00:00:00+00:00,2017-08-28T08:00:00+08:00,4310.01,4330.36,4239.36,4239.37,73.295355
legacy,crypto,BTC/USDT,4h,1503892800,1503907200,1503892800,2017-08-28T04:00:00+00:00,2017-08-28T12:00:00+08:00,4239.36,4297.11,4124.54,4261.9,94.397198
legacy,crypto,BTC/USDT,4h,1503907200,1503921600,1503907200,2017-08-28T08:00:00+00:00,2017-08-28T16:00:00+08:00,4261.9,4365.4,4226.93,4308.0,121.722034
legacy,crypto,BTC/USDT,4h,1503921600,1503936000,1503921600,2017-08-28T12:00:00+00:00,2017-08-28T20:00:00+08:00,4309.0,4347.0,4271.03,4273.59,121.858551
legacy,crypto,BTC/USDT,4h,1503936000,1503950400,1503936000,2017-08-28T16:00:00+00:00,2017-08-29T00:00:00+08:00,4317.2,4370.45,4273.59,4321.65,107.225677
legacy,crypto,BTC/USDT,4h,1503950400,1503964800,1503950400,2017-08-28T20:00:00+00:00,2017-08-29T04:00:00+08:00,4321.65,4399.82,4290.18,4386.69,85.342801
legacy,crypto,BTC/USDT,4h,1503964800,1503979200,1503964800,2017-08-29T00:00:00+00:00,2017-08-29T08:00:00+08:00,4353.65,4386.69,4314.35,4376.99,78.862074
legacy,crypto,BTC/USDT,4h,1503979200,1503993600,1503979200,2017-08-29T04:00:00+00:00,2017-08-29T12:00:00+08:00,4363.48,4404.07,4313.55,4329.02,128.456959
legacy,crypto,BTC/USDT,4h,1503993600,1504008000,1503993600,2017-08-29T08:00:00+00:00,2017-08-29T16:00:00+08:00,4328.12,4417.61,4328.12,4368.5,88.051429
legacy,crypto,BTC/USDT,4h,1504008000,1504022400,1504008000,2017-08-29T12:00:00+00:00,2017-08-29T20:00:00+08:00,4368.5,4625.85,4347.59,4570.0,128.764571
legacy,crypto,BTC/USDT,4h,1504022400,1504036800,1504022400,2017-08-29T16:00:00+00:00,2017-08-30T00:00:00+08:00,4569.65,4584.0,4496.95,4555.55,127.21423
legacy,crypto,BTC/USDT,4h,1504036800,1504051200,1504036800,2017-08-29T20:00:00+00:00,2017-08-30T04:00:00+08:00,4540.0,4624.99,4535.09,4587.48,52.195765
legacy,crypto,BTC/USDT,4h,1504051200,1504065600,1504051200,2017-08-30T00:00:00+00:00,2017-08-30T08:00:00+08:00,4564.52,4619.99,4527.45,4583.61,119.42503
legacy,crypto,BTC/USDT,4h,1504065600,1504080000,1504065600,2017-08-30T04:00:00+00:00,2017-08-30T12:00:00+08:00,4600.0,4647.51,4550.01,4550.02,149.551451
legacy,crypto,BTC/USDT,4h,1504080000,1504094400,1504080000,2017-08-30T08:00:00+00:00,2017-08-30T16:00:00+08:00,4550.0,4597.0,4416.01,4498.35,176.151828
legacy,crypto,BTC/USDT,4h,1504094400,1504108800,1504094400,2017-08-30T12:00:00+00:00,2017-08-30T20:00:00+08:00,4537.0,4592.76,4416.16,4546.77,163.013481
legacy,crypto,BTC/USDT,4h,1504108800,1504123200,1504108800,2017-08-30T16:00:00+00:00,2017-08-31T00:00:00+08:00,4555.0,4609.92,4532.8,4536.82,84.845278
legacy,crypto,BTC/USDT,4h,1504123200,1504137600,1504123200,2017-08-30T20:00:00+00:00,2017-08-31T04:00:00+08:00,4536.82,4579.91,4516.87,4555.14,115.481703
legacy,crypto,BTC/USDT,4h,1504137600,1504152000,1504137600,2017-08-31T00:00:00+00:00,2017-08-31T08:00:00+08:00,4555.14,4606.0,4555.14,4593.66,109.650881
legacy,crypto,BTC/USDT,4h,1504152000,1504166400,1504152000,2017-08-31T04:00:00+00:00,2017-08-31T12:00:00+08:00,4596.54,4628.12,4572.64,4592.16,102.998925
legacy,crypto,BTC/USDT,4h,1504166400,1504180800,1504166400,2017-08-31T08:00:00+00:00,2017-08-31T16:00:00+08:00,4603.58,4678.57,4572.64,4656.67,111.874811
legacy,crypto,BTC/USDT,4h,1504180800,1504195200,1504180800,2017-08-31T12:00:00+00:00,2017-08-31T20:00:00+08:00,4674.97,4685.55,4631.41,4648.82,106.997195
legacy,crypto,BTC/USDT,4h,1504195200,1504209600,1504195200,2017-08-31T16:00:00+00:00,2017-09-01T00:00:00+08:00,4648.82,4745.42,4638.98,4698.77,66.803163
legacy,crypto,BTC/USDT,4h,1504209600,1504224000,1504209600,2017-08-31T20:00:00+00:00,2017-09-01T04:00:00+08:00,4688.47,4724.89,4666.84,4724.89,58.631827
legacy,crypto,BTC/USDT,4h,1504224000,1504238400,1504224000,2017-09-01T00:00:00+00:00,2017-09-01T08:00:00+08:00,4689.89,4767.0,4689.89,4714.73,75.647978
legacy,crypto,BTC/USDT,4h,1504238400,1504252800,1504238400,2017-09-01T04:00:00+00:00,2017-09-01T12:00:00+08:00,4714.73,4734.99,4654.88,4707.5,101.226134
legacy,crypto,BTC/USDT,4h,1504252800,1504267200,1504252800,2017-09-01T08:00:00+00:00,2017-09-01T16:00:00+08:00,4715.0,4798.46,4708.09,4775.0,130.966655
legacy,crypto,BTC/USDT,4h,1504267200,1504281600,1504267200,2017-09-01T12:00:00+00:00,2017-09-01T20:00:00+08:00,4775.0,4839.92,4725.81,4803.83,68.887712
legacy,crypto,BTC/USDT,4h,1504281600,1504296000,1504281600,2017-09-01T16:00:00+00:00,2017-09-02T00:00:00+08:00,4756.46,4815.67,4738.94,4813.24,96.951623
legacy,crypto,BTC/USDT,4h,1504296000,1504310400,1504296000,2017-09-01T20:00:00+00:00,2017-09-02T04:00:00+08:00,4808.79,4885.55,4760.01,4834.91,86.986264
legacy,crypto,BTC/USDT,4h,1504310400,1504324800,1504310400,2017-09-02T00:00:00+00:00,2017-09-02T08:00:00+08:00,4796.16,4939.19,4764.88,4788.07,145.538528
legacy,crypto,BTC/USDT,4h,1504324800,1504339200,1504324800,2017-09-02T04:00:00+00:00,2017-09-02T12:00:00+08:00,4765.01,4814.49,4473.35,4697.71,178.769608
legacy,crypto,BTC/USDT,4h,1504339200,1504353600,1504339200,2017-09-02T08:00:00+00:00,2017-09-02T16:00:00+08:00,4701.02,4709.4,4549.77,4630.01,142.239876
legacy,crypto,BTC/USDT,4h,1504353600,1504368000,1504353600,2017-09-02T12:00:00+00:00,2017-09-02T20:00:00+08:00,4669.75,4675.0,4354.61,4460.19,187.304485
legacy,crypto,BTC/USDT,4h,1504368000,1504382400,1504368000,2017-09-02T16:00:00+00:00,2017-09-03T00:00:00+08:00,4465.12,4554.98,4377.43,4509.77,139.615522
legacy,crypto,BTC/USDT,4h,1504382400,1504396800,1504382400,2017-09-02T20:00:00+00:00,2017-09-03T04:00:00+08:00,4509.77,4509.96,4286.87,4472.14,135.680576
legacy,crypto,BTC/USDT,4h,1504396800,1504411200,1504396800,2017-09-03T00:00:00+00:00,2017-09-03T08:00:00+08:00,4508.5,4618.4,4467.88,4569.54,112.568758
legacy,crypto,BTC/USDT,4h,1504411200,1504425600,1504411200,2017-09-03T04:00:00+00:00,2017-09-03T12:00:00+08:00,4584.78,4714.76,4584.78,4620.87,119.752884
legacy,crypto,BTC/USDT,4h,1504425600,1504440000,1504425600,2017-09-03T08:00:00+00:00,2017-09-03T16:00:00+08:00,4610.52,4674.86,4456.8,4486.0,103.213519
legacy,crypto,BTC/USDT,4h,1504440000,1504454400,1504440000,2017-09-03T12:00:00+00:00,2017-09-03T20:00:00+08:00,4475.23,4557.25,4298.33,4384.15,170.271519
legacy,crypto,BTC/USDT,4h,1504454400,1504468800,1504454400,2017-09-03T16:00:00+00:00,2017-09-04T00:00:00+08:00,4351.02,4530.0,4345.01,4529.0,106.294297
legacy,crypto,BTC/USDT,4h,1504468800,1504483200,1504468800,2017-09-03T20:00:00+00:00,2017-09-04T04:00:00+08:00,4529.0,4583.84,4445.15,4509.08,79.115221
legacy,crypto,BTC/USDT,4h,1504483200,1504497600,1504483200,2017-09-04T00:00:00+00:00,2017-09-04T08:00:00+08:00,4505.0,4527.49,4340.5,4340.51,81.331122
legacy,crypto,BTC/USDT,4h,1504497600,1504512000,1504497600,2017-09-04T04:00:00+00:00,2017-09-04T12:00:00+08:00,4340.53,4493.15,4052.0,4186.96,275.913594
legacy,crypto,BTC/USDT,4h,1504512000,1504526400,1504512000,2017-09-04T08:00:00+00:00,2017-09-04T16:00:00+08:00,4102.05,4437.68,4075.0,4153.0,464.680038
legacy,crypto,BTC/USDT,4h,1504526400,1504540800,1504526400,2017-09-04T12:00:00+00:00,2017-09-04T20:00:00+08:00,4153.0,4311.14,4014.76,4015.03,276.241227
legacy,crypto,BTC/USDT,4h,1504540800,1504555200,1504540800,2017-09-04T16:00:00+00:00,2017-09-05T00:00:00+08:00,4015.03,4224.99,3972.51,4203.67,155.042566
legacy,crypto,BTC/USDT,4h,1504555200,1504569600,1504555200,2017-09-04T20:00:00+00:00,2017-09-05T04:00:00+08:00,4187.0,4300.95,4100.11,4100.11,141.436067
legacy,crypto,BTC/USDT,4h,1504569600,1504584000,1504569600,2017-09-05T00:00:00+00:00,2017-09-05T08:00:00+08:00,4106.97,4121.33,3603.0,3988.04,286.737295
legacy,crypto,BTC/USDT,4h,1504584000,1504598400,1504584000,2017-09-05T04:00:00+00:00,2017-09-05T12:00:00+08:00,3996.24,4190.4,3943.1,4190.4,213.834421
legacy,crypto,BTC/USDT,4h,1504598400,1504612800,1504598400,2017-09-05T08:00:00+00:00,2017-09-05T16:00:00+08:00,4190.0,4248.6,4050.0,4246.82,222.114409
legacy,crypto,BTC/USDT,4h,1504612800,1504627200,1504612800,2017-09-05T12:00:00+00:00,2017-09-05T20:00:00+08:00,4248.64,4298.0,4116.65,4151.0,245.076465
legacy,crypto,BTC/USDT,4h,1504627200,1504641600,1504627200,2017-09-05T16:00:00+00:00,2017-09-06T00:00:00+08:00,4140.0,4459.55,4096.06,4442.48,125.584575
legacy,crypto,BTC/USDT,4h,1504641600,1504656000,1504641600,2017-09-05T20:00:00+00:00,2017-09-06T04:00:00+08:00,4442.09,4484.99,4351.01,4366.47,135.590992
legacy,crypto,BTC/USDT,4h,1504656000,1504670400,1504656000,2017-09-06T00:00:00+00:00,2017-09-06T08:00:00+08:00,4366.49,4522.81,4365.73,4430.02,187.420569
legacy,crypto,BTC/USDT,4h,1504670400,1504684800,1504670400,2017-09-06T04:00:00+00:00,2017-09-06T12:00:00+08:00,4448.1,4505.96,4335.26,4461.29,166.307942
legacy,crypto,BTC/USDT,4h,1504684800,1504699200,1504684800,2017-09-06T08:00:00+00:00,2017-09-06T16:00:00+08:00,4476.13,4597.79,4469.82,4548.13,175.29482
legacy,crypto,BTC/USDT,4h,1504699200,1504713600,1504699200,2017-09-06T12:00:00+00:00,2017-09-06T20:00:00+08:00,4544.59,4619.47,4422.28,4619.43,261.596797
legacy,crypto,BTC/USDT,4h,1504713600,1504728000,1504713600,2017-09-06T16:00:00+00:00,2017-09-07T00:00:00+08:00,4619.43,4619.43,4619.43,4619.43,0.0
legacy,crypto,BTC/USDT,4h,1504728000,1504742400,1504728000,2017-09-06T20:00:00+00:00,2017-09-07T04:00:00+08:00,4619.43,4662.87,4610.0,4619.77,16.743598
legacy,crypto,BTC/USDT,4h,1504742400,1504756800,1504742400,2017-09-07T00:00:00+00:00,2017-09-07T08:00:00+08:00,4619.77,4661.93,4438.19,4484.03,87.175086
legacy,crypto,BTC/USDT,4h,1504756800,1504771200,1504756800,2017-09-07T04:00:00+00:00,2017-09-07T12:00:00+08:00,4489.48,4561.9,4452.0,4510.25,65.944247
legacy,crypto,BTC/USDT,4h,1504771200,1504785600,1504771200,2017-09-07T08:00:00+00:00,2017-09-07T16:00:00+08:00,4475.01,4649.92,4458.0,4613.94,92.510277
legacy,crypto,BTC/USDT,4h,1504785600,1504800000,1504785600,2017-09-07T12:00:00+00:00,2017-09-07T20:00:00+08:00,4616.79,4759.25,4587.65,4755.0,165.209682
legacy,crypto,BTC/USDT,4h,1504800000,1504814400,1504800000,2017-09-07T16:00:00+00:00,2017-09-08T00:00:00+08:00,4755.0,4788.59,4672.35,4754.21,52.128252
legacy,crypto,BTC/USDT,4h,1504814400,1504828800,1504814400,2017-09-07T20:00:00+00:00,2017-09-08T04:00:00+08:00,4716.61,4752.12,4586.13,4691.61,37.462431
legacy,crypto,BTC/USDT,4h,1504828800,1504843200,1504828800,2017-09-08T00:00:00+00:00,2017-09-08T08:00:00+08:00,4691.66,4735.39,4586.13,4605.05,45.900903
legacy,crypto,BTC/USDT,4h,1504843200,1504857600,1504843200,2017-09-08T04:00:00+00:00,2017-09-08T12:00:00+08:00,4633.47,4633.47,4587.08,4619.01,44.83
legacy,crypto,BTC/USDT,4h,1504857600,1504872000,1504857600,2017-09-08T08:00:00+00:00,2017-09-08T16:00:00+08:00,4625.36,4699.77,4611.48,4647.53,36.305425
legacy,crypto,BTC/USDT,4h,1504872000,1504886400,1504872000,2017-09-08T12:00:00+00:00,2017-09-08T20:00:00+08:00,4653.92,4690.83,4028.93,4348.65,492.155341
legacy,crypto,BTC/USDT,4h,1504886400,1504900800,1504886400,2017-09-08T16:00:00+00:00,2017-09-09T00:00:00+08:00,4330.68,4396.49,4190.0,4190.01,225.127696
legacy,crypto,BTC/USDT,4h,1504900800,1504915200,1504900800,2017-09-08T20:00:00+00:00,2017-09-09T04:00:00+08:00,4195.87,4334.15,4060.0,4282.8,287.935681
legacy,crypto,BTC/USDT,4h,1504915200,1504929600,1504915200,2017-09-09T00:00:00+00:00,2017-09-09T08:00:00+08:00,4282.8,4338.28,4150.06,4242.01,204.100968
legacy,crypto,BTC/USDT,4h,1504929600,1504944000,1504929600,2017-09-09T04:00:00+00:00,2017-09-09T12:00:00+08:00,4254.44,4426.62,4200.02,4321.52,119.28349
legacy,crypto,BTC/USDT,4h,1504944000,1504958400,1504944000,2017-09-09T08:00:00+00:00,2017-09-09T16:00:00+08:00,4336.19,4345.38,4262.75,4327.63,59.71621
legacy,crypto,BTC/USDT,4h,1504958400,1504972800,1504958400,2017-09-09T12:00:00+00:00,2017-09-09T20:00:00+08:00,4331.82,4400.6,4245.94,4276.0,124.778
legacy,crypto,BTC/USDT,4h,1504972800,1504987200,1504972800,2017-09-09T16:00:00+00:00,2017-09-10T00:00:00+08:00,4276.0,4281.32,4159.64,4253.7,100.390215
legacy,crypto,BTC/USDT,4h,1504987200,1505001600,1504987200,2017-09-09T20:00:00+00:00,2017-09-10T04:00:00+08:00,4267.51,4300.0,4241.25,4258.81,50.514069
legacy,crypto,BTC/USDT,4h,1505001600,1505016000,1505001600,2017-09-10T00:00:00+00:00,2017-09-10T08:00:00+08:00,4258.81,4279.7,4087.62,4144.0,97.962869
legacy,crypto,BTC/USDT,4h,1505016000,1505030400,1505016000,2017-09-10T04:00:00+00:00,2017-09-10T12:00:00+08:00,4144.0,4149.0,3801.0,3988.95,208.628935
legacy,crypto,BTC/USDT,4h,1505030400,1505044800,1505030400,2017-09-10T08:00:00+00:00,2017-09-10T16:00:00+08:00,3988.89,4100.0,3900.05,4098.79,105.952623
legacy,crypto,BTC/USDT,4h,1505044800,1505059200,1505044800,2017-09-10T12:00:00+00:00,2017-09-10T20:00:00+08:00,4069.43,4135.48,4043.17,4094.93,80.238497
legacy,crypto,BTC/USDT,4h,1505059200,1505073600,1505059200,2017-09-10T16:00:00+00:00,2017-09-11T00:00:00+08:00,4086.92,4283.0,4072.45,4274.32,103.909898
legacy,crypto,BTC/USDT,4h,1505073600,1505088000,1505073600,2017-09-10T20:00:00+00:00,2017-09-11T04:00:00+08:00,4269.36,4274.32,4100.0,4130.37,63.680453
